CD_CIN Number,BS_Long-Term Borrowings,BS_Year End
L31200WB1931PLC007116,0,201103
L25209TG1984PLC005048,232353714,201703
L25209TG1984PLC005048,265618017,201603
L25209TG1984PLC005048,288608071,201503
L25209TG1984PLC005048,345240378,201403
L25209TG1984PLC005048,326200873,201303
L25209TG1984PLC005048,280596557,201203
L25209TG1984PLC005048,245387727,201103
L17111TZ1994PLC004797,56309827,201703
L17111TZ1994PLC004797,80375356,201603
L17111TZ1994PLC004797,101860070,201503
L17111TZ1994PLC004797,142853291,201403
L17111TZ1994PLC004797,181998933,201303
L17111TZ1994PLC004797,226132833,201203
L17111TZ1994PLC004797,264431058,201103
L74899DL1968PLC004962,65333000,201703
L74899DL1968PLC004962,55806000,201603
L74899DL1968PLC004962,56389000,201503
L74899DL1968PLC004962,48111000,201403
L74899DL1968PLC004962,86924000,201303
L74899DL1968PLC004962,71210000,201203
L74899DL1968PLC004962,30919000,201103
L03210TZ1985PLC001535,118249000,201703
L03210TZ1985PLC001535,176794000,201603
L03210TZ1985PLC001535,175745478,201503
L03210TZ1985PLC001535,47490595,201403
L03210TZ1985PLC001535,24539998,201303
L03210TZ1985PLC001535,46456251,201203
L03210TZ1985PLC001535,47738836,201103
L15143MH1994PLC164344,18015000,201703
L15143MH1994PLC164344,18015000,201603
L15143MH1994PLC164344,18015000,201503
L15143MH1994PLC164344,18015000,201403
L15143MH1994PLC164344,18141344,201303
L15143MH1994PLC164344,18453435,201203
L15143MH1994PLC164344,18123539,201103
L17111TZ1973PLC000675,196880201,201703
L17111TZ1973PLC000675,274197516,201603
L17111TZ1973PLC000675,232323421,201503
L17111TZ1973PLC000675,434040631,201403
L17111TZ1973PLC000675,645363498,201303
L17111TZ1973PLC000675,706906772,201203
L17111TZ1973PLC000675,889463338,201103
L67120GJ1990PLC014094,30172000,201703
L67120GJ1990PLC014094,6746000,201603
L67120GJ1990PLC014094,37559551,201503
L67120GJ1990PLC014094,56845557,201403
L67120GJ1990PLC014094,50557162,201303
L67120GJ1990PLC014094,90232309,201203
L67120GJ1990PLC014094,164446420,201103
L27310TG1985PLC005423,0,201703
L27310TG1985PLC005423,236000,201603
L27310TG1985PLC005423,201000,201503
L27310TG1985PLC005423,141666000,201403
L27310TG1985PLC005423,140273000,201303
L27310TG1985PLC005423,168807000,201203
L27310TG1985PLC005423,99022000,201103
L15499TG1991PLC013515,67758270,201703
L15499TG1991PLC013515,38941099,201603
L15499TG1991PLC013515,16579292,201503
L15499TG1991PLC013515,3616571,201403
L15499TG1991PLC013515,2006076,201303
L15499TG1991PLC013515,46598635,201203
L15499TG1991PLC013515,40735805,201103
U28910CH1981PLC004522,45383906,201703
U28910CH1981PLC004522,59486539,201603
U28910CH1981PLC004522,52119970,201503
U28910CH1981PLC004522,75387208,201403
U28910CH1981PLC004522,100032232,201303
U28910CH1981PLC004522,74577968,201203
U28910CH1981PLC004522,163596972,201103
L24230GJ1992PLC017820,11673075,201703
L24230GJ1992PLC017820,15322002,201603
L24230GJ1992PLC017820,2569083,201503
L24230GJ1992PLC017820,6562037,201403
L24230GJ1992PLC017820,10088087,201303
L24230GJ1992PLC017820,13201828,201203
L24230GJ1992PLC017820,0,201103
L07010KA2003PLC032934,697028276,201703
L07010KA2003PLC032934,440571830,201603
L07010KA2003PLC032934,279222830,201503
L07010KA2003PLC032934,123082163,201403
L07010KA2003PLC032934,89175870,201303
L07010KA2003PLC032934,115869013,201203
L07010KA2003PLC032934,69872903,201103
L31909RJ1981PLC012073,0,201703
L31909RJ1981PLC012073,0,201603
L31909RJ1981PLC012073,0,201503
L31909RJ1981PLC012073,0,201403
L31909RJ1981PLC012073,0,201303
L31909RJ1981PLC012073,0,201203
L31909RJ1981PLC012073,19993294,201103
L17112UP1993PLC022479,65030000,201703
L17112UP1993PLC022479,65030000,201603
L17112UP1993PLC022479,65030000,201503
L17112UP1993PLC022479,76166001,201403
L17112UP1993PLC022479,74038800,201303
L17112UP1993PLC022479,96311600,201203
L17112UP1993PLC022479,118584400,201103
L67120MP1994PLC008494,5969238,201703
L67120MP1994PLC008494,1843891,201603
L67120MP1994PLC008494,375679,201503
L67120MP1994PLC008494,871511,201403
L67120MP1994PLC008494,1575728,201303
L67120MP1994PLC008494,2248761,201203
L67120MP1994PLC008494,39217468,201103
L99999MH1947PLC252768,0,201703
L99999MH1947PLC252768,0,201603
L99999MH1947PLC252768,0,201503
L99999MH1947PLC252768,0,201403
L99999MH1947PLC252768,0,201303
L99999MH1947PLC252768,0,201203
L99999MH1947PLC252768,0,201103
L15400GJ1993PLC020073,0,201703
L15400GJ1993PLC020073,0,201603
L15400GJ1993PLC020073,0,201503
L15400GJ1993PLC020073,0,201403
L15400GJ1993PLC020073,0,201303
L15400GJ1993PLC020073,0,201203
L15400GJ1993PLC020073,0,201103
L65921WB1991PLC052026,1789033581,201703
L65921WB1991PLC052026,1789033581,201603
L65921WB1991PLC052026,1789033581,201503
L65921WB1991PLC052026,2278545477,201403
L65921WB1991PLC052026,2278545477,201303
L65921WB1991PLC052026,2715399850,201203
L65921WB1991PLC052026,1945473328,201103
L74899DL1989PLC035549,43229000,201703
L74899DL1989PLC035549,24657000,201603
L74899DL1989PLC035549,26175000,201503
L74899DL1989PLC035549,34030000,201403
L74899DL1989PLC035549,32798528,201303
L74899DL1989PLC035549,4592657,201203
L74899DL1989PLC035549,9125632,201103
L60220TN1979PLC007970,102424000,201703
L60220TN1979PLC007970,145730000,201603
L60220TN1979PLC007970,142733000,201503
L60220TN1979PLC007970,178426000,201403
L60220TN1979PLC007970,183934000,201303
L60220TN1979PLC007970,75614000,201203
L60220TN1979PLC007970,75919000,201103
U99999MH1943PTC003888,0,201703
U99999MH1943PTC003888,0,201603
U99999MH1943PTC003888,0,201503
U99999MH1943PTC003888,0,201403
U99999MH1943PTC003888,0,201303
U99999MH1943PTC003888,0,201203
U99999MH1943PTC003888,0,201103
U34360DL1987PLC029553,1738100000,201703
U34360DL1987PLC029553,1548740000,201603
U34360DL1987PLC029553,1571460000,201503
U34360DL1987PLC029553,1193560000,201403
U34360DL1987PLC029553,1252700000,201303
U34360DL1987PLC029553,873320000,201203
U34360DL1987PLC029553,620120000,201103
L24233GA1985PLC001587,893450,201703
L24233GA1985PLC001587,7782021,201603
L24233GA1985PLC001587,11945936,201503
L24233GA1985PLC001587,17249891,201403
L24233GA1985PLC001587,9164368,201303
L24233GA1985PLC001587,3581648,201203
L24233GA1985PLC001587,1110917,201103
L85110KA1954PLC000759,0,201703
L85110KA1954PLC000759,0,201603
L85110KA1954PLC000759,0,201503
L85110KA1954PLC000759,0,201403
L85110KA1954PLC000759,0,201303
L85110KA1954PLC000759,0,201203
L85110KA1954PLC000759,0,201103
L74899DL1994PLC061386,0,201703
L74899DL1994PLC061386,0,201603
L74899DL1994PLC061386,0,201503
L74899DL1994PLC061386,0,201403
L74899DL1994PLC061386,0,201303
L74899DL1994PLC061386,0,201203
L74899DL1994PLC061386,0,201103
L21015UP1980PLC005138,62277978,201703
L21015UP1980PLC005138,65991843,201603
L21015UP1980PLC005138,74498724,201503
L21015UP1980PLC005138,65577489,201403
L21015UP1980PLC005138,75929929,201303
L21015UP1980PLC005138,80088609,201203
L21015UP1980PLC005138,70546688,201103
L17118RJ1984PLC003173,3271100000,201703
L17118RJ1984PLC003173,2813400000,201603
L17118RJ1984PLC003173,2577800000,201503
L17118RJ1984PLC003173,2758600000,201403
L17118RJ1984PLC003173,3448600000,201303
L17118RJ1984PLC003173,4440700000,201203
L17118RJ1984PLC003173,4061200000,201103
L74140MH1999PLC120470,0,201703
L74140MH1999PLC120470,0,201603
L74140MH1999PLC120470,0,201503
L74140MH1999PLC120470,0,201403
L74140MH1999PLC120470,0,201303
L74140MH1999PLC120470,0,201203
L74140MH1999PLC120470,0,201103
L24230TG1993PLC016731,309060065,201703
L24230TG1993PLC016731,278130667,201603
L24230TG1993PLC016731,259286000,201503
L24230TG1993PLC016731,132179778,201403
L24230TG1993PLC016731,254502804,201303
L24230TG1993PLC016731,219769191,201203
L67190MH1989PLC054086,0,201703
L67190MH1989PLC054086,0,201603
L67190MH1989PLC054086,0,201503
L67190MH1989PLC054086,0,201403
L67190MH1989PLC054086,0,201303
L67190MH1989PLC054086,0,201203
L67190MH1989PLC054086,0,201103
L18209TG1985PLC005581,4590200000,201703
L18209TG1985PLC005581,4712300000,201603
L18209TG1985PLC005581,2822900000,201506
L18209TG1985PLC005581,4333700000,201406
L18209TG1985PLC005581,6368800000,201306
L18209TG1985PLC005581,7428200000,201206
L18209TG1985PLC005581,9606700000,201106
U74999PN2010PLC135586,0,201703
U74999PN2010PLC135586,0,201603
U74999PN2010PLC135586,0,201503
U74999PN2010PLC135586,0,201403
U74999PN2010PLC135586,0,201303
L28910GJ1989PLC012015,788111540,201703
L28910GJ1989PLC012015,879403680,201603
L28910GJ1989PLC012015,940890100,201503
L28910GJ1989PLC012015,407185550,201403
L28910GJ1989PLC012015,250931330,201303
L28910GJ1989PLC012015,228289240,201203
L28910GJ1989PLC012015,61552970,201103
L29150PN1989PLC054143,4099080000,201703
L29150PN1989PLC054143,4619768000,201603
L29150PN1989PLC054143,2710918000,201503
L29150PN1989PLC054143,2629434000,201403
L29150PN1989PLC054143,3826910000,201303
L29150PN1989PLC054143,3096582000,201203
L29150PN1989PLC054143,2460032000,201103
L74210TN1995PLC032921,0,201703
L74210TN1995PLC032921,0,201603
L74210TN1995PLC032921,0,201503
L74210TN1995PLC032921,0,201403
L74210TN1995PLC032921,0,201303
L74210TN1995PLC032921,0,201203
L74210TN1995PLC032921,9657822,201103
L24300MH1994PLC081752,69659027,201703
L24300MH1994PLC081752,123899676,201603
L24300MH1994PLC081752,47904210,201503
L24300MH1994PLC081752,54814224,201403
L24300MH1994PLC081752,68163514,201303
L24300MH1994PLC081752,96824871,201203
L24300MH1994PLC081752,91154927,201103
L72200AP1997PLC045396,56691000,201703
L72200AP1997PLC045396,71942000,201603
L72200AP1997PLC045396,84009000,201503
L72200AP1997PLC045396,83026000,201403
L72200AP1997PLC045396,88807000,201303
L72200AP1997PLC045396,72462184,201203
L72200AP1997PLC045396,206279000,201103
L72300TN2000PLC044664,3070564,201703
L72300TN2000PLC044664,1695985,201603
L72300TN2000PLC044664,1112360,201503
L72300TN2000PLC044664,0,201403
L72300TN2000PLC044664,0,201303
L72300TN2000PLC044664,0,201203
L72300TN2000PLC044664,0,201103
L17120MH1985PLC034963,0,201703
L17120MH1985PLC034963,0,201603
L17120MH1985PLC034963,0,201503
L17120MH1985PLC034963,0,201403
L17120MH1985PLC034963,0,201303
L17120MH1985PLC034963,0,201203
L17120MH1985PLC034963,0,201103
L24239MH1956PLC009794,0,201612
L24239MH1956PLC009794,0,201512
L24239MH1956PLC009794,0,201412
L24239MH1956PLC009794,0,201312
L24239MH1956PLC009794,0,201212
L24239MH1956PLC009794,0,201112
L17110GJ1983PLC006309,21296439,201703
L17110GJ1983PLC006309,15885346,201603
L17110GJ1983PLC006309,21643807,201503
L17110GJ1983PLC006309,24334933,201403
L17110GJ1983PLC006309,24064308,201303
L17110GJ1983PLC006309,24072660,201203
L17110GJ1983PLC006309,21749518,201103
L17110GJ1983PLC006462,0,201703
L17110GJ1983PLC006462,0,201603
L17110GJ1983PLC006462,3077962,201503
L17110GJ1983PLC006462,4014490,201403
L17110GJ1983PLC006462,5103850,201303
L17110GJ1983PLC006462,0,201203
L17110GJ1983PLC006462,0,201103
L17112MH1981PLC025443,907574,201703
L17112MH1981PLC025443,0,201603
L17112MH1981PLC025443,0,201503
L17112MH1981PLC025443,876771,201403
L17112MH1981PLC025443,0,201303
L17112MH1981PLC025443,0,201203
L17112MH1981PLC025443,0,201103
L15143MP1991PLC006395,93783559,201703
L15143MP1991PLC006395,93439024,201603
L15143MP1991PLC006395,463037257,201503
L15143MP1991PLC006395,373671000,201403
L15143MP1991PLC006395,282326000,201303
L15143MP1991PLC006395,282509000,201203
L15143MP1991PLC006395,307007035,201103
L24298GJ1995PLC024729,0,201703
L24298GJ1995PLC024729,0,201603
L24298GJ1995PLC024729,0,201503
L24298GJ1995PLC024729,0,201403
L24298GJ1995PLC024729,0,201303
L24298GJ1995PLC024729,0,201203
L24298GJ1995PLC024729,0,201103
L24299PB1980PLC004147,24243347,201703
L24299PB1980PLC004147,21746222,201603
L24299PB1980PLC004147,20414572,201503
L24299PB1980PLC004147,31096834,201403
L24299PB1980PLC004147,29278434,201303
L24299PB1980PLC004147,28879595,201203
L24299PB1980PLC004147,27433637,201103
L15499TN1992PLC022192,0,201703
L15499TN1992PLC022192,0,201603
L15499TN1992PLC022192,0,201503
L15499TN1992PLC022192,0,201403
L15499TN1992PLC022192,0,201303
L15499TN1992PLC022192,0,201203
L15499TN1992PLC022192,0,201103
L34100GJ1987PLC010088,1429750,201703
L34100GJ1987PLC010088,1429750,201603
L34100GJ1987PLC010088,1429750,201503
L34100GJ1987PLC010088,1429750,201403
L34100GJ1987PLC010088,1429750,201303
L34100GJ1987PLC010088,1429750,201203
L34100GJ1987PLC010088,1429750,201103
L72900GJ1994PLC069823,78341500,201703
L72900GJ1994PLC069823,0,201603
L72900GJ1994PLC069823,0,201503
L72900GJ1994PLC069823,261871111,201403
L72900GJ1994PLC069823,60983113,201303
L72900GJ1994PLC069823,114221469,201203
L72900GJ1994PLC069823,25334384,201103
L51909MH1983PLC166605,0,201703
L51909MH1983PLC166605,0,201603
L51909MH1983PLC166605,0,201503
L51909MH1983PLC166605,0,201403
L51909MH1983PLC166605,0,201303
L51909MH1983PLC166605,0,201203
L51909MH1983PLC166605,0,201103
L27100MH1973PLC016617,1190784000,201703
L27100MH1973PLC016617,1623739000,201603
L27100MH1973PLC016617,2143942000,201503
L27100MH1973PLC016617,2567311000,201403
L27100MH1973PLC016617,3528387000,201303
L27100MH1973PLC016617,4506722000,201203
L27100MH1973PLC016617,3812890000,201103
L51010MH1991PLC061164,0,201703
L51010MH1991PLC061164,0,201603
L51010MH1991PLC061164,0,201503
L51010MH1991PLC061164,3476369,201403
L51010MH1991PLC061164,12106369,201303
L51010MH1991PLC061164,42190690,201203
L51010MH1991PLC061164,43450484,201103
L20211WB1957PLC023493,55132642,201703
L20211WB1957PLC023493,76487036,201603
L20211WB1957PLC023493,34667980,201503
L20211WB1957PLC023493,48492396,201403
L20211WB1957PLC023493,72813023,201303
L20211WB1957PLC023493,38457289,201203
L20211WB1957PLC023493,50761420,201103
L15142RJ1991PLC006353,0,201703
L15142RJ1991PLC006353,0,201603
L15142RJ1991PLC006353,121340,201503
L15142RJ1991PLC006353,239483,201403
L15142RJ1991PLC006353,344398,201303
L15142RJ1991PLC006353,437565,201203
L15142RJ1991PLC006353,0,201103
L22213WB1946PLC014346,0,201703
L22213WB1946PLC014346,0,201603
L22213WB1946PLC014346,0,201503
L22213WB1946PLC014346,11303000,201403
L22213WB1946PLC014346,0,201303
L22213WB1946PLC014346,430000,201203
L22213WB1946PLC014346,86078000,201103
L31909DN1993PLC000056,464896000,201703
L31909DN1993PLC000056,400321000,201603
L31909DN1993PLC000056,99753000,201503
L31909DN1993PLC000056,193647000,201403
L31909DN1993PLC000056,280706000,201303
L31909DN1993PLC000056,76799000,201203
L31909DN1993PLC000056,91446000,201103
L65993DL1981PLC012431,68386560,201703
L65993DL1981PLC012431,36016873,201603
L65993DL1981PLC012431,0,201503
L65993DL1981PLC012431,536000,201403
L65993DL1981PLC012431,500000,201303
L65993DL1981PLC012431,500000,201203
L65993DL1981PLC012431,1100000,201103
L99999MH1985PLC136835,102119584,201703
L99999MH1985PLC136835,102982813,201603
L99999MH1985PLC136835,102139387,201503
L99999MH1985PLC136835,97563887,201403
L99999MH1985PLC136835,96603960,201303
L99999MH1985PLC136835,94770258,201203
L99999MH1985PLC136835,4010000,201103
L99999MH1982PLC136834,72766502,201703
L99999MH1982PLC136834,0,201603
L99999MH1982PLC136834,2446207,201503
L99999MH1982PLC136834,7597594,201403
L99999MH1982PLC136834,23182907,201303
L99999MH1982PLC136834,114476433,201203
L99999MH1982PLC136834,121076108,201106
U51102CT1995PLC009772,10046022,201703
U51102CT1995PLC009772,4102726,201603
U51102CT1995PLC009772,7018000,201503
U51102CT1995PLC009772,11795000,201403
U51102CT1995PLC009772,11050000,201303
U51102CT1995PLC009772,14781000,201203
L19113PB1979PLC004014,203192672,201703
L19113PB1979PLC004014,154491529,201603
L19113PB1979PLC004014,40442341,201503
L19113PB1979PLC004014,14614994,201403
L19113PB1979PLC004014,21759398,201303
L19113PB1979PLC004014,28964910,201203
L19113PB1979PLC004014,42628567,201103
L51100MH1983PLC029600,0,201703
L51100MH1983PLC029600,0,201603
L51100MH1983PLC029600,0,201503
L51100MH1983PLC029600,239936717,201403
L51100MH1983PLC029600,147706122,201303
L51100MH1983PLC029600,124064717,201203
L51100MH1983PLC029600,15128917,201103
L65993WB1978PLC031793,0,201703
L65993WB1978PLC031793,0,201603
L65993WB1978PLC031793,0,201503
L65993WB1978PLC031793,0,201403
L65993WB1978PLC031793,0,201303
L65993WB1978PLC031793,0,201203
L65993WB1978PLC031793,0,201103
L24220MH1975PLC018682,1050000,201703
L24220MH1975PLC018682,1050000,201603
L24220MH1975PLC018682,1050000,201503
L24220MH1975PLC018682,0,201403
L24220MH1975PLC018682,0,201303
L24220MH1975PLC018682,0,201203
L24220MH1975PLC018682,0,201103
L72100KA1989PLC014226,0,201703
L72100KA1989PLC014226,0,201603
L72100KA1989PLC014226,0,201503
L72100KA1989PLC014226,0,201403
L72100KA1989PLC014226,0,201303
L72100KA1989PLC014226,0,201203
L72100KA1989PLC014226,0,201103
L65993WB1989PLC047002,0,201703
L65993WB1989PLC047002,0,201603
L65993WB1989PLC047002,0,201503
L65993WB1989PLC047002,0,201403
L65993WB1989PLC047002,0,201303
L65993WB1989PLC047002,0,201203
L65993WB1989PLC047002,0,201103
L45400MH1984PLC034632,0,201703
L45400MH1984PLC034632,0,201603
L45400MH1984PLC034632,0,201503
L45400MH1984PLC034632,7981301,201403
L45400MH1984PLC034632,0,201303
L45400MH1984PLC034632,2488163,201203
L45400MH1984PLC034632,3111012,201103
L27109TG1989PLC010654 ,2829929161,201703
L27109TG1989PLC010654 ,3684055280,201603
L27109TG1989PLC010654 ,3610332824,201503
L27109TG1989PLC010654 ,3277940328,201403
L27109TG1989PLC010654 ,1915017980,201303
L27109TG1989PLC010654 ,1260676319,201203
L27109TG1989PLC010654 ,1358070003,201103
L21012PB1980PLC004329,876252000,201703
L21012PB1980PLC004329,1053007000,201603
L21012PB1980PLC004329,1110232000,201503
L21012PB1980PLC004329,411747000,201403
L21012PB1980PLC004329,436606000,201303
L21012PB1980PLC004329,606087000,201203
L21012PB1980PLC004329,1297382356,201103
L65991DL1990PLC041796,20201207182,201703
L65991DL1990PLC041796,13334957393,201603
L65991DL1990PLC041796,8117045933,201503
L65991DL1990PLC041796,3288153110,201403
L65991DL1990PLC041796,2779730124,201303
L65991DL1990PLC041796,963346962,201203
L65991DL1990PLC041796,573769676,201103
L65910MH1983PLC030083,0,201703
L65910MH1983PLC030083,0,201603
L65910MH1983PLC030083,0,201503
L65910MH1983PLC030083,0,201403
L65910MH1983PLC030083,0,201303
L65910MH1983PLC030083,612138,201203
L65910MH1983PLC030083,2084636,201103
L29199GJ1992PLC018047,53475000,201703
L29199GJ1992PLC018047,0,201603
L29199GJ1992PLC018047,283075,201503
L29199GJ1992PLC018047,972115,201403
L29199GJ1992PLC018047,0,201303
L29199GJ1992PLC018047,0,201203
L29199GJ1992PLC018047,0,201103
L17110MH2004PTC030725,0,201703
L17110MH2004PTC030725,0,201603
L17110MH2004PTC030725,0,201503
L17110MH2004PTC030725,0,201403
L17110MH2004PTC030725,0,201303
L17110MH2004PTC030725,0,201203
L17110MH2004PTC030725,0,201103
L67120WB1993PLC061111,112390,201703
L67120WB1993PLC061111,1389038,201603
L67120WB1993PLC061111,3013911,201503
L67120WB1993PLC061111,1232582,201403
L67120WB1993PLC061111,0,201303
L67120WB1993PLC061111,0,201203
L67120WB1993PLC061111,189635,201103
L26941GJ1956PLC000840,21218000,201703
L26941GJ1956PLC000840,12011000,201603
L26941GJ1956PLC000840,0,201503
L26941GJ1956PLC000840,378127000,201403
L26941GJ1956PLC000840,1144648000,201303
L26941GJ1956PLC000840,1026603000,201203
L26941GJ1956PLC000840,1213440000,201103
L67120MH1983PLC031614,0,201703
L67120MH1983PLC031614,0,201603
L67120MH1983PLC031614,0,201503
L67120MH1983PLC031614,0,201403
L67120MH1983PLC031614,0,201303
L67120MH1983PLC031614,0,201203
L67120MH1983PLC031614,0,201103
L72200TN1978PLC058225,10874517,201703
L72200TN1978PLC058225,9924517,201603
L72200TN1978PLC058225,9124517,201503
L72200TN1978PLC058225,7371117,201403
L72200TN1978PLC058225,5887493,201303
L72200TN1978PLC058225,4851370,201203
L72200TN1978PLC058225,3945800,201103
L72200TG1993PLC015737,0,201703
L72200TG1993PLC015737,0,201603
L72200TG1993PLC015737,0,201503
L72200TG1993PLC015737,764666,201403
L72200TG1993PLC015737,1050854,201303
L72200TG1993PLC015737,0,201203
L72200TG1993PLC015737,0,201103
L55101TN1969PLC005768,63593000,201703
L55101TN1969PLC005768,115476000,201603
L55101TN1969PLC005768,165786000,201503
L55101TN1969PLC005768,199142000,201403
L55101TN1969PLC005768,224668000,201303
L55101TN1969PLC005768,218787000,201203
L55101TN1969PLC005768,195658000,201103
L24100MH1961PLC012066,54717000,201703
L24100MH1961PLC012066,191445000,201603
L24100MH1961PLC012066,367934000,201503
L24100MH1961PLC012066,582779000,201403
L24100MH1961PLC012066,526389000,201303
L24100MH1961PLC012066,459463000,201203
L24100MH1961PLC012066,493253000,201103
L65910GJ1994PLC023926,0,201703
L65910GJ1994PLC023926,0,201603
L65910GJ1994PLC023926,0,201503
L65910GJ1994PLC023926,0,201403
L65910GJ1994PLC023926,0,201303
L65910GJ1994PLC023926,0,201203
L65910GJ1994PLC023926,0,201103
L51100GJ1982PLC005131,651628000,201703
L51100GJ1982PLC005131,235660000,201603
L51100GJ1982PLC005131,400872000,201503
L51100GJ1982PLC005131,465597000,201403
L51100GJ1982PLC005131,692482000,201303
L51100GJ1982PLC005131,808304000,201203
L51100GJ1982PLC005131,845066000,201103
L99999GJ1941PLC000471,318485000,201703
L99999GJ1941PLC000471,386733000,201603
L99999GJ1941PLC000471,370919000,201503
L99999GJ1941PLC000471,253543000,201403
L99999GJ1941PLC000471,311666000,201303
L99999GJ1941PLC000471,263040000,201203
L99999GJ1941PLC000471,547918000,201103
L15421UP1991PLC019160,367669035,201703
L15421UP1991PLC019160,19638251,201603
L15421UP1991PLC019160,80357285,201503
L15421UP1991PLC019160,39013081,201403
L15421UP1991PLC019160,80666000,201303
L15421UP1991PLC019160,108577000,201203
L15421UP1991PLC019160,107441000,201103
L74210DL1987PLC029979,65924326,201703
L74210DL1987PLC029979,67100110,201603
L74210DL1987PLC029979,63371769,201503
L74210DL1987PLC029979,60789062,201403
L74210DL1987PLC029979,51704000,201203
L74210DL1987PLC029979,51704000,201103
U99999MH2000PLC129113,0,201703
U99999MH2000PLC129113,0,201603
U99999MH2000PLC129113,0,201503
U99999MH2000PLC129113,0,201403
U99999MH2000PLC129113,0,201303
U99999MH2000PLC129113,0,201203
U99999MH2000PLC129113,0,201103
L01122DL1990PLC042207,3324315,201703
L01122DL1990PLC042207,3324315,201603
L01122DL1990PLC042207,3324315,201503
L01122DL1990PLC042207,3324315,201403
L01122DL1990PLC042207,4944315,201303
L01122DL1990PLC042207,4944315,201203
L01122DL1990PLC042207,0,201103
L70109WB1981PLC033896,0,201703
L70109WB1981PLC033896,0,201603
L70109WB1981PLC033896,0,201503
L70109WB1981PLC033896,1257834,201403
L70109WB1981PLC033896,1257834,201303
L70109WB1981PLC033896,1257834,201203
L70109WB1981PLC033896,1257834,201103
L29253HR1992PLC031576,0,201703
L29253HR1992PLC031576,0,201603
L29253HR1992PLC031576,0,201503
L29253HR1992PLC031576,0,201403
L29253HR1992PLC031576,0,201303
L29253HR1992PLC031576,150003,201203
L29253HR1992PLC031576,385167,201103
L27209MH1994PLC076015,367480397,201703
L27209MH1994PLC076015,367568387,201603
L27209MH1994PLC076015,722121658,201503
L27209MH1994PLC076015,495505975,201403
L27209MH1994PLC076015,588430231,201303
L27209MH1994PLC076015,0,201203
L27209MH1994PLC076015,0,201103
L93000MH1994PLC080842,0,201703
L93000MH1994PLC080842,0,201603
L93000MH1994PLC080842,0,201503
L93000MH1994PLC080842,0,201403
L93000MH1994PLC080842,0,201303
L93000MH1994PLC080842,0,201203
L93000MH1994PLC080842,0,201103
L22219GJ1992PLC017073,0,201703
L22219GJ1992PLC017073,0,201603
L22219GJ1992PLC017073,7512737,201503
L22219GJ1992PLC017073,9681831,201403
L22219GJ1992PLC017073,11310198,201303
L22219GJ1992PLC017073,0,201203
L22219GJ1992PLC017073,0,201103
L51109WB1983PLC036899,1948000,201703
L51109WB1983PLC036899,526000,201603
L51109WB1983PLC036899,460000,201503
L51109WB1983PLC036899,2091000,201403
L51109WB1983PLC036899,6280000,201303
L51109WB1983PLC036899,9800000,201203
L51109WB1983PLC036899,13825000,201103
L29130MH1962PLC012340,0,201612
L29130MH1962PLC012340,0,201512
L29130MH1962PLC012340,0,201412
L29130MH1962PLC012340,0,201312
L29130MH1962PLC012340,0,201212
L29130MH1962PLC012340,0,201112
L31900GJ2011PLC064420,650000000,201703
L31900GJ2011PLC064420,915000000,201603
L31900GJ2011PLC064420,1900000000,201503
L31900GJ2011PLC064420,1900000000,201403
L31900GJ2011PLC064420,0,201303
L31900GJ2011PLC064420,0,201203
L31900GJ2011PLC064420,0,201103
L32109MH1984PLC034340,159935461,201703
L32109MH1984PLC034340,209935461,201603
L32109MH1984PLC034340,199969865,201503
L32109MH1984PLC034340,150359514,201403
L32109MH1984PLC034340,150709405,201303
L32109MH1984PLC034340,105055876,201203
L32109MH1984PLC034340,71126510,201103
L65191WB1990PLC048276,0,201703
L65191WB1990PLC048276,0,201603
L65191WB1990PLC048276,0,201503
L65191WB1990PLC048276,0,201403
L65191WB1990PLC048276,0,201303
L65191WB1990PLC048276,0,201203
L65191WB1990PLC048276,0,201103
L25111UP1972GOI003599,138900000,201703
L25111UP1972GOI003599,178900000,201603
L25111UP1972GOI003599,218900000,201503
L25111UP1972GOI003599,211340000,201403
L25111UP1972GOI003599,15120000,201303
L25111UP1972GOI003599,421172000,201203
L25111UP1972GOI003599,506929000,201103
L15511KL1990PLC005674,6726356,201703
L15511KL1990PLC005674,6926356,201603
L15511KL1990PLC005674,7087002,201503
L15511KL1990PLC005674,7319402,201403
L15511KL1990PLC005674,7048017,201303
L15511KL1990PLC005674,6021889,201203
L15511KL1990PLC005674,9311001,201103
U65921UP1992PLC014135,950000000,201703
U65921UP1992PLC014135,21220000,201603
U65921UP1992PLC014135,80402000,201503
U65921UP1992PLC014135,219796909,201403
U65921UP1992PLC014135,661543266,201303
U65921UP1992PLC014135,1428263727,201203
U65921UP1992PLC014135,1466248934,201103
L40106DL2010PLC206937,490595000,201703
L40106DL2010PLC206937,412320000,201603
L40106DL2010PLC206937,362996902,201503
L40106DL2010PLC206937,307744219,201403
L40106DL2010PLC206937,20500000,201303
L40106DL2010PLC206937,30684000,201203
L40106DL2010PLC206937,0,201103
L70200TG1993PLC016389,0,201703
L70200TG1993PLC016389,0,201603
L70200TG1993PLC016389,0,201503
L70200TG1993PLC016389,0,201403
L70200TG1993PLC016389,0,201303
L70200TG1993PLC016389,0,201203
L70200TG1993PLC016389,0,201103
L21029GJ1979PLC034027,0,201703
L21029GJ1979PLC034027,0,201603
L21029GJ1979PLC034027,48889646,201503
L21029GJ1979PLC034027,186667442,201403
L21029GJ1979PLC034027,360833324,201303
